Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,Total # of Classes,Average Class Size,Number of Students,Female %,Male %,English Language Learner %,Students with Disabilities %,Economically Disadvantaged %
4.220000000000001,4.22,a-reso-i1,2016-17,Mansfield - Harold L Qualters Middle,01670035,     422,  18.9,"      1,015",  48.2,  51.8,   0.7,  16.1,12.2
3.7,3.7,a-reso-i1,2016-17,Mansfield - Jordan/Jackson Elementary,01670014,     197,  21.5,        836,  47.2,  52.8,   2.0,  15.4,14.8
4.82,4.82,a-reso-i1,2016-17,Mansfield - Mansfield High,01670505,     745,  15.9,"      1,309",  50.3,  49.7,   0.8,   8.6,9.1
4.4399999999999995,4.44,a-reso-i1,2016-17,Mansfield - Roland Green School,01670003,       6,  17.8,        107,  42.1,  57.9,   0.0,  50.5,23.4
4.12,4.12,a-reso-i1,2016-17,Marblehead - Elbridge Gerry,01680015,      64,  19.4,        154,  45.5,  54.5,   6.5,   9.1,11
4.08,4.08,a-reso-i1,2016-17,Marblehead - Glover,01680020,     124,  19.6,        370,  43.5,  56.5,   5.7,  24.1,7.6
3.9200000000000004,3.92,a-reso-i1,2016-17,Marblehead - L H Coffin,01680010,      58,  20.4,        169,  49.7,  50.3,   5.9,  15.4,13.6
4.36,4.36,a-reso-i1,2016-17,Marblehead - Malcolm L Bell,01680005,     111,  18.2,        270,  44.8,  55.2,   7.8,  14.4,12.6
5.34,5,a-reso-i1,2016-17,Marblehead - Marblehead High,01680505,     735,  13.3,"      1,061",  53.6,  46.4,   1.5,  19.4,9
4.0200000000000005,4.02,a-reso-i1,2016-17,Marblehead - Marblehead Veterans Middle School,01680300,     280,  19.9,        509,  52.3,  47.7,   2.6,  21.0,8.3
2.16,2.16,a-reso-i1,2016-17,Marblehead - Village School,01680016,     228,  29.2,        674,  47.2,  52.8,   5.5,  20.8,9.3
3.94,3.94,a-reso-i1,2016-17,Marblehead Community Charter Public (District) - Marblehead Community Charter Public School,04640305,      96,  20.3,        230,  43.0,  57.0,   4.3,  25.2,4.8
4.1,4.1,a-reso-i1,2016-17,Marion - Sippican,01690005,     166,  19.5,        461,  48.4,  51.6,   0.7,  20.0,20
3.5200000000000005,3.52,a-reso-i1,2016-17,Marlborough - 1 LT Charles W. Whitcomb School,01700045,     661,  22.4,"      1,372",  48.4,  51.6,  14.8,  20.8,33.8
3.1799999999999997,3.18,a-reso-i1,2016-17,Marlborough - Charles Jaworek School,01700030,     252,  24.1,        867,  48.1,  51.9,  32.8,  13.6,33.1
5.5,5,a-reso-i1,2016-17,Marlborough - Early Childhood Center,01700006,      18,  12.5,        188,  39.9,  60.1,  26.6,  43.6,26.1
3.44,3.44,a-reso-i1,2016-17,Marlborough - Francis J Kane,01700008,     203,  22.8,        662,  47.9,  52.1,  30.7,  18.3,32
4.86,4.86,a-reso-i1,2016-17,Marlborough - Marlborough High,01700505,     659,  15.7,"      1,164",  48.9,  51.1,  15.0,  15.5,27.2
3.62,3.62,a-reso-i1,2016-17,Marlborough - Richer,01700025,     175,  21.9,        548,  48.9,  51.1,  35.6,  13.0,35.8
4.2,4.2,a-reso-i1,2016-17,Marshfield - Daniel Webster,01710015,      70,  19.0,        390,  49.5,  50.5,   1.5,  19.2,16.2
4.04,4.04,a-reso-i1,2016-17,Marshfield - Eames Way School,01710005,      52,  19.8,        257,  38.5,  61.5,   0.8,  16.7,7.8
4.220000000000001,4.22,a-reso-i1,2016-17,Marshfield - Furnace Brook Middle,01710310,     540,  18.9,"      1,028",  47.3,  52.7,   0.9,  15.9,12.8
4.16,4.16,a-reso-i1,2016-17,Marshfield - Gov Edward Winslow,01710020,      88,  19.2,        422,  50.2,  49.8,   0.2,  15.9,11.4
4.2,4.2,a-reso-i1,2016-17,Marshfield - Marshfield High,01710505,     574,  19.0,"      1,374",  49.9,  50.1,   0.6,  13.8,10.3
4.18,4.18,a-reso-i1,2016-17,Marshfield - Martinson Elementary,01710025,      85,  19.1,        450,  48.7,  51.3,   4.7,  18.9,13.8
3.96,3.96,a-reso-i1,2016-17,Marshfield - South River,01710010,      72,  20.2,        364,  48.9,  51.1,   0.5,  17.0,8.8
5.5600000000000005,5,a-reso-i1,2016-17,Martha's Vineyard - Martha's Vineyard Regional High,07000505,     743,  12.2,        666,  47.4,  52.6,   8.3,  17.6,18.5
4.74,4.74,a-reso-i1,2016-17,Martha's Vineyard Charter (District) - Martha's Vineyard Charter School,04660550,      76,  16.3,        183,  56.8,  43.2,   3.8,  27.9,27.9
4.04,4.04,a-reso-i1,2016-17,Martin Luther King Jr. Charter School of Excellence (District) - Martin Luther King Jr. Charter School of Excellence,04920005,     144,  19.8,        357,  49.0,  51.0,  16.2,  21.8,69.7
4.64,4.64,a-reso-i1,2016-17,Masconomet - Masconomet Regional High School,07050505,     575,  16.8,"      1,179",  50.2,  49.8,   0.2,  13.3,6.1
3.94,3.94,a-reso-i1,2016-17,Masconomet - Masconomet Regional Middle School,07050405,     315,  20.3,        654,  52.8,  47.2,   0.5,  17.4,5
4.38,4.38,a-reso-i1,2016-17,Mashpee - Kenneth Coombs School,01720005,     200,  18.1,        434,  47.7,  52.3,   5.8,  15.9,33.6
5.64,5,a-reso-i1,2016-17,Mashpee - Mashpee High,01720505,     300,  11.8,        423,  45.9,  54.1,   1.2,  15.1,25.1
4.58,4.58,a-reso-i1,2016-17,Mashpee - Mashpee Middle School,01720020,     143,  17.1,        275,  48.7,  51.3,   1.5,  16.7,24
4.36,4.36,a-reso-i1,2016-17,Mashpee - Quashnet School,01720035,     325,  18.2,        519,  50.3,  49.7,   2.9,  17.1,29.5
8.0,5,a-reso-i1,2016-17,Massachusetts Virtual Academy at Greenfield Commonwealth Virtual District - Massachusetts Virtual Academy at Greenfield Commonwealth Virtual School,39010900,       0,   0.0,          0,   0.0,   0.0,   0.0,   0.0,0
4.9399999999999995,4.94,a-reso-i1,2016-17,Mattapoisett - Center,01730005,     113,  15.3,        238,  47.1,  52.9,   0.8,  16.4,18.9
4.4,4.4,a-reso-i1,2016-17,Mattapoisett - Old Hammondtown,01730010,      99,  18.0,        212,  43.9,  56.1,   0.0,  14.6,11.8
4.0200000000000005,4.02,a-reso-i1,2016-17,Maynard - Fowler School,01740305,     259,  19.9,        437,  47.6,  52.4,   3.9,  20.4,18.8
3.9799999999999995,3.98,a-reso-i1,2016-17,Maynard - Green Meadow,01740010,     158,  20.1,        508,  47.8,  52.2,   5.1,  15.9,14.6
4.58,4.58,a-reso-i1,2016-17,Maynard - Maynard High,01740505,     288,  17.1,        514,  50.6,  49.4,   4.1,  18.7,16.7
4.4,4.4,a-reso-i1,2016-17,Medfield - Dale Street,01750005,     229,  18.0,        371,  48.0,  52.0,   0.5,  11.3,3.2
4.68,4.68,a-reso-i1,2016-17,Medfield - Medfield Senior High,01750505,     438,  16.6,        849,  49.9,  50.1,   0.8,   9.7,4.5
3.4200000000000004,3.42,a-reso-i1,2016-17,Medfield - Memorial School,01750003,     180,  22.9,        435,  47.8,  52.2,   2.1,  11.0,6
3.44,3.44,a-reso-i1,2016-17,Medfield - Ralph Wheelock School,01750007,     197,  22.8,        352,  45.2,  54.8,   3.1,  13.4,4.5
4.4399999999999995,4.44,a-reso-i1,2016-17,Medfield - Thomas Blake Middle,01750305,     556,  17.8,        634,  50.3,  49.7,   0.8,  11.7,5.4
8.0,5,a-reso-i1,2016-17,Medford - Brooks School,01760130,       0,   0.0,          0,   0.0,   0.0,   0.0,   0.0,0
8.0,5,a-reso-i1,2016-17,Medford - Christopher Columbus,01760140,       0,   0.0,          0,   0.0,   0.0,   0.0,   0.0,0
8.0,5,a-reso-i1,2016-17,Medford - Curtis-Tufts,01760510,       0,   0.0,          0,   0.0,   0.0,   0.0,   0.0,0
8.0,5,a-reso-i1,2016-17,Medford - John J McGlynn Elementary School,01760068,       0,   0.0,          0,   0.0,   0.0,   0.0,   0.0,0
8.0,5,a-reso-i1,2016-17,Medford - John J. McGlynn Middle School,01760320,       0,   0.0,          0,   0.0,   0.0,   0.0,   0.0,0
8.0,5,a-reso-i1,2016-17,Medford - Madeleine Dugger Andrews,01760315,       0,   0.0,          0,   0.0,   0.0,   0.0,   0.0,0
8.0,5,a-reso-i1,2016-17,Medford - Medford High,01760505,       0,   0.0,          0,   0.0,   0.0,   0.0,   0.0,0
8.0,5,a-reso-i1,2016-17,Medford - Medford Vocational Technical High,01760605,       0,   0.0,          0,   0.0,   0.0,   0.0,   0.0,0
8.0,5,a-reso-i1,2016-17,Medford - Milton Fuller Roberts,01760150,       0,   0.0,          0,   0.0,   0.0,   0.0,   0.0,0
3.8,3.8,a-reso-i1,2016-17,Medway - Burke/Memorial Elementary School,01770015,     208,  21.0,        506,  52.8,  47.2,   1.0,  16.0,8.9
3.9200000000000004,3.92,a-reso-i1,2016-17,Medway - John D Mc Govern Elementary,01770013,      81,  20.4,        350,  49.4,  50.6,   2.9,  17.7,9.4
4.86,4.86,a-reso-i1,2016-17,Medway - Medway High,01770505,     375,  15.7,        751,  49.3,  50.7,   0.0,  12.1,7.1
4.08,4.08,a-reso-i1,2016-17,Medway - Medway Middle,01770305,     320,  19.6,        708,  50.4,  49.6,   1.0,  16.2,9.6
5.26,5,a-reso-i1,2016-17,Melrose - Early Childhood Center,01780003,      22,  13.7,        300,  47.0,  53.0,   0.0,  16.3,6.3
3.7399999999999998,3.74,a-reso-i1,2016-17,Melrose - Herbert Clark Hoover,01780017,      97,  21.3,        254,  47.6,  52.4,   0.8,  14.6,7.1
3.5200000000000005,3.52,a-reso-i1,2016-17,Melrose - Horace Mann,01780025,      97,  22.4,        265,  55.1,  44.9,   0.4,  12.5,6.8
3.6,3.6,a-reso-i1,2016-17,Melrose - Lincoln,01780020,     161,  22.0,        436,  50.0,  50.0,  19.7,  15.1,21.8
4.3,4.3,a-reso-i1,2016-17,Melrose - Melrose High,01780505,     402,  18.5,        979,  53.6,  46.4,   1.3,  13.4,12.4
4.3,4.3,a-reso-i1,2016-17,Melrose - Melrose Middle,01780305,     539,  18.5,        776,  49.0,  51.0,   2.8,  16.6,8.8
3.6799999999999997,3.68,a-reso-i1,2016-17,Melrose - Roosevelt,01780035,     160,  21.6,        432,  47.7,  52.3,   6.9,  14.1,12.3
3.78,3.78,a-reso-i1,2016-17,Melrose - Winthrop,01780050,     145,  21.1,        376,  48.1,  51.9,   1.1,  12.5,7.4
4.18,4.18,a-reso-i1,2016-17,Mendon-Upton - Henry P Clough,07100179,     105,  19.1,        423,  48.5,  51.5,   1.7,  12.5,9
3.94,3.94,a-reso-i1,2016-17,Mendon-Upton - Memorial School,07100001,     102,  20.3,        440,  44.5,  55.5,   3.4,  15.0,8.9
4.14,4.14,a-reso-i1,2016-17,Mendon-Upton - Miscoe Hill School,07100015,     392,  19.3,        788,  51.1,  48.9,   0.5,  16.9,6.7
5.24,5,a-reso-i1,2016-17,Mendon-Upton - Nipmuc Regional High,07100510,     348,  13.8,        596,  54.0,  46.0,   0.2,  12.6,10.1
3.7600000000000002,3.76,a-reso-i1,2016-17,Methuen - Comprehensive Grammar School,01810050,     342,  21.2,"      1,141",  50.1,  49.9,  16.2,  18.4,26.4
3.4,3.4,a-reso-i1,2016-17,Methuen - Donald P Timony Grammar,01810060,     366,  23.0,"      1,379",  47.4,  52.6,   9.4,  19.1,39.6
3.7,3.7,a-reso-i1,2016-17,Methuen - Marsh Grammar School,01810030,     369,  21.5,"      1,269",  47.1,  52.9,   6.3,  21.5,24.5
4.84,4.84,a-reso-i1,2016-17,Methuen - Methuen High,01810505,"   1,149",  15.8,"      1,911",  47.6,  52.4,   5.3,   8.2,28.8
3.6399999999999997,3.64,a-reso-i1,2016-17,Methuen - Tenney Grammar School,01810055,     372,  21.8,"      1,350",  46.2,  53.8,   9.5,  19.6,38.8
4.220000000000001,4.22,a-reso-i1,2016-17,Middleborough - Henry B. Burkland Elementary School,01820008,     335,  18.9,        579,  46.5,  53.5,   1.6,  18.1,33.5
3.16,3.16,a-reso-i1,2016-17,Middleborough - John T. Nichols Middle,01820305,     441,  24.2,        796,  51.1,  48.9,   0.4,  18.5,27.6
4.04,4.04,a-reso-i1,2016-17,Middleborough - Mary K. Goode Elementary School,01820010,     300,  19.8,        593,  48.7,  51.3,   1.2,  19.6,26.6
4.64,4.64,a-reso-i1,2016-17,Middleborough - Memorial Early Childhood Center,01820011,      78,  16.8,        258,  50.8,  49.2,   1.9,  19.4,27.5
5.24,5,a-reso-i1,2016-17,Middleborough - Middleborough High,01820505,     469,  13.8,        705,  48.1,  51.9,   0.3,  14.3,20
5.74,5,a-reso-i1,2016-17,Middleton - Fuller Meadow,01840003,     103,  11.3,        225,  50.7,  49.3,   1.8,  14.2,11.6
4.779999999999999,4.78,a-reso-i1,2016-17,Middleton - Howe-Manning,01840005,     210,  16.1,        481,  47.0,  53.0,   1.2,  21.2,7.3
4.220000000000001,4.22,a-reso-i1,2016-17,Milford - Brookside,01850065,     180,  18.9,        496,  49.8,  50.2,  27.2,  12.1,34.3
4.1,4.1,a-reso-i1,2016-17,Milford - Memorial,01850010,     170,  19.5,        487,  45.8,  54.2,  31.8,  12.9,34.5
4.4399999999999995,4.44,a-reso-i1,2016-17,Milford - Milford High,01850505,     590,  17.8,"      1,165",  50.6,  49.4,   8.8,  13.6,25
5.4399999999999995,5,a-reso-i1,2016-17,Milford - Shining Star Early Childhood Center,01850075,      24,  12.8,        150,  34.7,  65.3,  10.0,  40.0,26
4.1,4.1,a-reso-i1,2016-17,Milford - Stacy Middle,01850305,     489,  19.5,        981,  47.7,  52.3,   5.7,  16.8,26.8
4.2,4.2,a-reso-i1,2016-17,Milford - Woodland,01850090,     410,  19.0,        996,  47.1,  52.9,  15.5,  15.7,33.3
3.66,3.66,a-reso-i1,2016-17,Millbury - Elmwood Street,01860017,     173,  21.7,        589,  46.9,  53.1,   5.4,  17.3,26.5
4.62,4.62,a-reso-i1,2016-17,Millbury - Millbury Junior/Senior High,01860505,     407,  16.9,        728,  50.8,  49.2,   1.0,  16.8,22.8
3.56,3.56,a-reso-i1,2016-17,Millbury - Raymond E. Shaw Elementary,01860025,     181,  22.2,        439,  51.3,  48.7,   2.1,  18.7,25.5
4.38,4.38,a-reso-i1,2016-17,Millis - Clyde F Brown,01870005,     202,  18.1,        507,  50.9,  49.1,   1.0,  14.2,11.2
5.08,5,a-reso-i1,2016-17,Millis - Millis High School,01870505,     185,  14.6,        393,  50.9,  49.1,   0.3,   9.4,10.2
4.24,4.24,a-reso-i1,2016-17,Millis - Millis Middle,01870020,     242,  18.8,        442,  43.7,  56.3,   0.5,  14.0,13.6
4.279999999999999,4.28,a-reso-i1,2016-17,Milton - Charles S Pierce Middle,01890410,     523,  18.6,        941,  49.2,  50.8,   1.0,  15.8,9.9
3.62,3.62,a-reso-i1,2016-17,Milton - Collicot,01890005,     106,  21.9,        715,  45.7,  54.3,   2.2,  19.3,4.6
3.6799999999999997,3.68,a-reso-i1,2016-17,Milton - Cunningham School,01890007,      81,  21.6,        508,  47.2,  52.8,   4.5,  15.9,6.7
3.7399999999999998,3.74,a-reso-i1,2016-17,Milton - Glover,01890010,     119,  21.3,        589,  47.9,  52.1,   1.4,  15.1,3.9
4.66,4.66,a-reso-i1,2016-17,Milton - Milton High,01890505,     509,  16.7,"      1,015",  51.1,  48.9,   1.7,  11.3,11.6
4.04,4.04,a-reso-i1,2016-17,Milton - Tucker,01890020,      90,  19.8,        424,  49.1,  50.9,   5.4,  10.8,20.5
5.64,5,a-reso-i1,2016-17,Minuteman Regional Vocational Technical - Minuteman Regional High,08300605,     425,  11.8,        570,  32.8,  67.0,   1.1,  47.2,24.2
3.0799999999999996,3.08,a-reso-i1,2016-17,Mohawk Trail - Buckland-Shelburne Regional,07170005,      38,  24.6,        253,  49.8,  50.2,   0.4,  22.9,36
5.42,5,a-reso-i1,2016-17,Mohawk Trail - Colrain Central,07170010,      36,  12.9,        107,  57.9,  42.1,   0.0,  20.6,29
7.2,5,a-reso-i1,2016-17,Mohawk Trail - Heath Elementary,07170015,      26,   4.0,         32,  53.1,  46.9,   0.0,  28.1,28.1
5.7,5,a-reso-i1,2016-17,Mohawk Trail - Mohawk Trail Regional High,07170505,     338,  11.5,        434,  50.2,  49.8,   0.2,  21.9,36.2
5.0600000000000005,5,a-reso-i1,2016-17,Mohawk Trail - Sanderson Academy,07170020,      37,  14.7,        149,  43.0,  57.0,   0.0,  14.1,24.8
4.62,4.62,a-reso-i1,2016-17,Monomoy Regional School District - Chatham Elementary School,07120001,     161,  16.9,        279,  52.7,  47.3,   6.5,  20.8,27.6
4.24,4.24,a-reso-i1,2016-17,Monomoy Regional School District - Harwich Elementary School,07120002,     296,  18.8,        585,  48.4,  51.6,   5.8,  14.2,25
5.58,5,a-reso-i1,2016-17,Monomoy Regional School District - Monomoy Regional High School,07120515,     448,  12.1,        600,  50.0,  50.0,   2.3,  13.8,21.3
4.8,4.8,a-reso-i1,2016-17,Monomoy Regional School District - Monomoy Regional Middle School,07120315,     315,  16.0,        430,  51.2,  48.8,   3.0,  20.5,21.9
4.58,4.58,a-reso-i1,2016-17,Monson - Granite Valley Middle,01910310,     227,  17.1,        305,  50.8,  49.2,   0.7,  16.4,21.6
5.14,5,a-reso-i1,2016-17,Monson - Monson High School,01910505,     158,  14.3,        287,  50.5,  49.5,   0.0,   9.1,16
4.14,4.14,a-reso-i1,2016-17,Monson - Quarry Hill Community School,01910025,     155,  19.3,        388,  46.9,  53.1,   1.3,  16.8,28.1
4.32,4.32,a-reso-i1,2016-17,Montachusett Regional Vocational Technical - Montachusett Regional Vocational Technical,08320605,     788,  18.4,"      1,410",  45.2,  54.6,   0.4,  13.8,21.9
5.279999999999999,5,a-reso-i1,2016-17,Mount Greylock - Mt Greylock Regional High,07150505,     330,  13.6,        554,  49.6,  50.4,   0.2,  14.1,15.7
3.44,3.44,a-reso-i1,2016-17,Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School,04700105,     755,  22.8,"      1,479",  51.7,  48.3,   1.8,  13.7,16
4.68,4.68,a-reso-i1,2016-17,Nahant - Johnson,01960010,      17,  16.6,        150,  50.0,  50.0,   0.0,   8.0,16.7
4.96,4.96,a-reso-i1,2016-17,Nantucket - Cyrus Peirce,01970010,     221,  15.2,        336,  51.2,  48.8,  13.4,  14.6,15.5
3.9799999999999995,3.98,a-reso-i1,2016-17,Nantucket - Nantucket Elementary,01970005,     409,  20.1,        744,  47.6,  52.4,  23.4,  11.0,20.4
4.9799999999999995,4.98,a-reso-i1,2016-17,Nantucket - Nantucket High,01970505,     293,  15.1,        548,  47.6,  52.4,  13.9,  16.4,16.2
2.88,2.88,a-reso-i1,2016-17,Narragansett - Baldwinville Elementary,07200005,     102,  25.6,        281,  44.8,  55.2,   0.0,  14.9,27.4
3.8,3.8,a-reso-i1,2016-17,Narragansett - Narragansett Middle,07200305,     153,  21.0,        425,  47.8,  52.2,   0.0,  16.9,25.2
5.5200000000000005,5,a-reso-i1,2016-17,Narragansett - Narragansett Regional High,07200505,     250,  12.4,        388,  51.5,  48.5,   0.0,  12.6,19.6
4.279999999999999,4.28,a-reso-i1,2016-17,Narragansett - Phillipston Memorial,07200003,      52,  18.6,        170,  46.5,  53.5,   1.2,  31.2,31.2
4.0,4.0,a-reso-i1,2016-17,Narragansett - Templeton Center,07200020,      72,  20.0,        160,  43.1,  56.9,   0.0,  15.0,28.1
3.8600000000000003,3.86,a-reso-i1,2016-17,Nashoba - Center School,07250020,     201,  20.7,        604,  49.3,  50.7,   2.5,  15.1,5
3.6799999999999997,3.68,a-reso-i1,2016-17,Nashoba - Florence Sawyer School,07250025,     271,  21.6,        781,  50.8,  49.2,   0.9,  14.6,5
4.0,4.0,a-reso-i1,2016-17,Nashoba - Hale,07250310,     138,  20.0,        281,  47.3,  52.7,   1.4,  13.5,3.9
4.36,4.36,a-reso-i1,2016-17,Nashoba - Luther Burbank Middle School,07250305,     142,  18.2,        257,  46.7,  53.3,   1.9,  19.8,8.9
3.54,3.54,a-reso-i1,2016-17,Nashoba - Mary Rowlandson Elementary,07250010,     131,  22.3,        496,  47.4,  52.6,   3.2,  21.6,16.7
5.24,5,a-reso-i1,2016-17,Nashoba - Nashoba Regional,07250505,     592,  13.8,        998,  51.1,  48.9,   0.7,  13.0,5.3
5.26,5,a-reso-i1,2016-17,Nashoba Valley Regional Vocational Technical - Nashoba Valley Technical High School,08520605,     403,  13.7,        710,  40.8,  59.0,   0.0,  34.1,18.6
3.6799999999999997,3.68,a-reso-i1,2016-17,Natick - Bennett-Hemenway,01980005,     117,  21.6,        620,  49.4,  50.6,   1.3,  17.1,6.9
3.8600000000000003,3.86,a-reso-i1,2016-17,Natick - Brown,01980010,     103,  20.7,        518,  45.9,  54.1,  11.6,  10.6,12.4
3.7399999999999998,3.74,a-reso-i1,2016-17,Natick - J F Kennedy Middle School,01980305,     326,  21.3,        661,  52.3,  47.7,   3.9,  11.6,7.4
3.96,3.96,a-reso-i1,2016-17,Natick - Johnson,01980031,      45,  20.2,        226,  43.8,  56.2,   0.0,  12.8,12.8
4.4399999999999995,4.44,a-reso-i1,2016-17,Natick - Lilja Elementary,01980035,     100,  17.8,        423,  51.5,  48.5,   0.5,   8.0,9.9
3.9,3.9,a-reso-i1,2016-17,Natick - Memorial,01980043,      84,  20.5,        431,  45.0,  55.0,   0.7,  10.9,5.8
4.42,4.42,a-reso-i1,2016-17,Natick - Natick High,01980505,"   1,271",  17.9,"      1,701",  49.4,  50.6,   1.4,  16.9,9.8
3.4799999999999995,3.48,a-reso-i1,2016-17,Natick - Wilson Middle,01980310,     422,  22.6,        944,  50.2,  49.8,   0.2,  17.8,10.3
5.3,5,a-reso-i1,2016-17,Nauset - Nauset Regional High,06600505,     567,  13.5,        927,  52.8,  47.2,   1.3,  11.0,18.7
4.58,4.58,a-reso-i1,2016-17,Nauset - Nauset Regional Middle,06600305,     388,  17.1,        540,  49.1,  50.9,   0.7,  20.2,20.6
3.62,3.62,a-reso-i1,2016-17,Needham - Broadmeadow,01990005,     127,  21.9,        557,  52.1,  47.9,   3.4,  13.1,3.2
4.4799999999999995,4.48,a-reso-i1,2016-17,Needham - High Rock School,01990410,     304,  17.6,        421,  52.5,  47.5,   1.0,  19.2,5.2
3.8200000000000003,3.82,a-reso-i1,2016-17,Needham - Hillside Elementary,01990035,     110,  20.9,        473,  48.2,  51.8,   5.1,  14.2,4.9
4.0,4.0,a-reso-i1,2016-17,Needham - John Eliot,01990020,      97,  20.0,        395,  51.4,  48.6,   8.1,  16.5,9.6
4.5200000000000005,4.52,a-reso-i1,2016-17,Needham - Needham High,01990505,     695,  17.4,"      1,659",  50.1,  49.9,   0.5,  15.7,5.4
3.84,3.84,a-reso-i1,2016-17,Needham - Newman Elementary,01990050,     162,  20.8,        751,  47.5,  52.5,   4.9,  21.7,6.3
4.26,4.26,a-reso-i1,2016-17,Needham - Pollard Middle,01990405,     630,  18.7,        880,  51.3,  48.8,   1.6,  19.2,5.5
3.8600000000000003,3.86,a-reso-i1,2016-17,Needham - William Mitchell,01990040,     116,  20.7,        491,  50.7,  49.3,   1.8,  10.6,1.6
1.3400000000000005,1.34,a-reso-i1,2016-17,Neighborhood House Charter (District) - Neighborhood House Charter School,04440205,     115,  33.3,        465,  49.7,  50.3,   8.0,  18.3,33.3
3.6,3.6,a-reso-i1,2016-17,New Bedford - Abraham Lincoln,02010095,     280,  22.0,        769,  47.7,  52.3,  17.6,  15.7,64.9
4.14,4.14,a-reso-i1,2016-17,New Bedford - Alfred J Gomes,02010063,     228,  19.3,        582,  45.4,  54.6,  69.4,  23.2,67.7
3.3200000000000003,3.32,a-reso-i1,2016-17,New Bedford - Betsey B Winslow,02010140,     108,  23.4,        301,  53.5,  46.5,  12.0,  14.0,40.5
