Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,Students,Students Disciplined,% In-School Suspension,% Out-of-School Suspension,% Expulsion,% Removed to Alternate Setting,% Emergency Removal,% Students with a School-Based Arrest,% Students with a Law Enforcement Referral
6.0265654648956355,5,a-phys-i1,2020-21,New Bedford - Normandin Middle School,02010410,"   1,155",      31,   0.2,   2.6,   0.0,   0.0,   0.1,   0.0,   0.0
NA,NA,a-phys-i1,2020-21,New Bedford - Renaissance Community Innovation School,02010124,     209,       0,"","","","","","",""
6.709677419354839,5,a-phys-i1,2020-21,New Bedford - Roosevelt Middle School,02010415,     935,      16,   0.1,   1.7,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2020-21,New Bedford - Sgt Wm H Carney Academy,02010045,     729,       5,"","","","","","",""
NA,NA,a-phys-i1,2020-21,New Bedford - Thomas R Rodman,02010125,     176,       3,"","","","","","",""
NA,NA,a-phys-i1,2020-21,New Bedford - Trinity Day Academy,02010510,     112,       0,"","","","","","",""
2.2314990512333965,2.23,a-phys-i1,2020-21,New Bedford - Whaling City Junior/Senior High School,02010515,     119,       9,   0.0,   7.6,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2020-21,New Bedford - William H Taylor,02010135,     286,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,New Heights Charter School of Brockton (District) - New Heights Charter School of Brockton,35130305,     758,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,New Salem-Wendell - Swift River,07280015,     136,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Newburyport - Edward G. Molin Elementary School,02040030,     293,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Newburyport - Francis T Bresnahan Elementary,02040005,     570,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Newburyport - Newburyport High,02040505,     808,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Newburyport - Rupert A Nock Middle,02040305,     504,       3,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Newton - A E Angier,02070005,     444,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Newton - Bigelow Middle,02070305,     523,       3,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Newton - Bowen,02070015,     369,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Newton - C C Burr,02070020,     343,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Newton - Cabot,02070025,     404,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Newton - Charles E Brown Middle,02070310,     808,       1,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Newton - Countryside,02070040,     379,       0,"","","","","","",""
7.924098671726756,5,a-phys-i1,2020-21,Newton - F A Day Middle,02070315,     968,      11,   1.1,   0.1,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2020-21,Newton - Franklin,02070055,     394,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Newton - Horace Mann,02070075,     398,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Newton - John Ward,02070120,     219,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Newton - Lincoln-Eliot,02070070,     357,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Newton - Mason-Rice,02070080,     374,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Newton - Memorial Spaulding,02070105,     416,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Newton - Newton Early Childhood Program,02070108,     213,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Newton - Newton North High,02070505,"   2,093",       3,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Newton - Newton South High,02070510,"   1,894",       0,"","","","","","",""
7.848197343453511,5,a-phys-i1,2020-21,Newton - Oak Hill Middle,02070320,     663,      12,   1.8,   0.2,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2020-21,Newton - Peirce,02070100,     247,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Newton - Underwood,02070115,     237,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Newton - Williams,02070125,     254,       3,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Newton - Zervas,02070130,     410,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Norfolk - Freeman-Kennedy School,02080005,     524,       1,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Norfolk - H Olive Day,02080015,     478,       0,"","","","","","",""
7.240986717267552,5,a-phys-i1,2020-21,Norfolk County Agricultural - Norfolk County Agricultural,09150705,     587,      17,   2.2,   1.0,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2020-21,North Adams - Brayton,02090035,     265,       2,"","","","","","",""
NA,NA,a-phys-i1,2020-21,North Adams - Colegrove Park Elementary,02090008,     284,       4,"","","","","","",""
NA,NA,a-phys-i1,2020-21,North Adams - Drury High,02090505,     554,       4,"","","","","","",""
NA,NA,a-phys-i1,2020-21,North Adams - Greylock,02090015,     240,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,North Andover - Anne Bradstreet Early Childhood Center,02110005,     382,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,North Andover - Annie L Sargent School,02110018,     456,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,North Andover - Atkinson,02110001,     339,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,North Andover - Franklin,02110010,     393,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,North Andover - Kittredge,02110015,     231,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,North Andover - North Andover High,02110505,"   1,387",       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,North Andover - North Andover Middle,02110305,"   1,122",       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,North Andover - Thomson,02110020,     331,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,North Attleborough - Amvet Boulevard,02120007,     438,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,North Attleborough - Community,02120030,     355,       4,"","","","","","",""
NA,NA,a-phys-i1,2020-21,North Attleborough - Falls,02120010,     201,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,North Attleborough - Joseph W Martin Jr Elementary,02120013,     628,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,North Attleborough - North Attleboro High,02120505,"   1,114",       5,"","","","","","",""
NA,NA,a-phys-i1,2020-21,North Attleborough - North Attleborough Early Learning Center,02120020,     196,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,North Attleborough - North Attleborough Middle,02120305,"   1,009",       3,"","","","","","",""
NA,NA,a-phys-i1,2020-21,North Attleborough - Roosevelt Avenue,02120015,     219,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,North Brookfield - North Brookfield Elementary,02150015,     314,       0,"","","","","","",""
5.039848197343453,5,a-phys-i1,2020-21,North Brookfield - North Brookfield High,02150505,     229,      13,   1.7,   3.9,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2020-21,North Middlesex - Ashby Elementary,07350010,     187,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,North Middlesex - Hawthorne Brook,07350030,     497,       0,"","","","","","",""
7.089184060721063,5,a-phys-i1,2020-21,North Middlesex - Nissitissit Middle School,07350310,     519,      10,   1.0,   1.2,   0.0,   0.0,   0.0,   0.0,   0.0
6.709677419354839,5,a-phys-i1,2020-21,North Middlesex - North Middlesex Regional,07350505,     807,      14,   0.0,   1.7,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2020-21,North Middlesex - Spaulding Memorial,07350005,     430,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,North Middlesex - Squannacook Early Childhood Center,07350002,      73,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,North Middlesex - Varnum Brook,07350035,     588,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,North Reading - E Ethel Little School,02170003,     319,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,North Reading - J Turner Hood,02170010,     353,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,North Reading - L D Batchelder,02170005,     458,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,North Reading - North Reading High,02170505,     667,       2,"","","","","","",""
NA,NA,a-phys-i1,2020-21,North Reading - North Reading Middle,02170305,     555,       5,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Northampton - Bridge Street,02100005,     273,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Northampton - Jackson Street,02100020,     344,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Northampton - John F Kennedy Middle School,02100410,     642,       2,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Northampton - Leeds,02100025,     314,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Northampton - Northampton High,02100505,     879,       4,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Northampton - R. K. Finn Ryan Road,02100029,     243,       1,"","","","","","",""
6.709677419354839,5,a-phys-i1,2020-21,Northampton-Smith Vocational Agricultural - Smith Vocational and Agricultural High,04060705,     537,      17,   3.0,   1.7,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2020-21,Northboro-Southboro - Algonquin Regional High,07300505,"   1,371",       4,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Northborough - Fannie E Proctor,02130015,     258,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Northborough - Lincoln Street,02130003,     276,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Northborough - Marguerite E Peaslee,02130014,     277,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Northborough - Marion E Zeh,02130020,     245,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Northborough - Robert E. Melican Middle School,02130305,     529,       2,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Northbridge - Northbridge Elementary,02140005,     391,       1,"","","","","","",""
6.330170777988616,5,a-phys-i1,2020-21,Northbridge - Northbridge High,02140505,     540,      12,   0.0,   2.2,   0.0,   0.0,   0.0,   0.0,   0.0
7.013282732447817,5,a-phys-i1,2020-21,Northbridge - Northbridge Middle,02140305,     673,       9,   0.1,   1.3,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2020-21,Northbridge - W Edward Balmer,02140001,     403,       3,"","","","","","",""
7.468690702087287,5,a-phys-i1,2020-21,Northeast Metropolitan Regional Vocational Technical - Northeast Metro Regional Vocational,08530605,"   1,299",      27,   1.7,   0.7,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2020-21,Northern Berkshire Regional Vocational Technical - Charles McCann Vocational Technical,08510605,     510,       1,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Norton - Henri A. Yelle,02180060,     352,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Norton - J C Solmonese,02180015,     501,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Norton - L G Nourse Elementary,02180010,     278,       0,"","","","","","",""
5.722960151802656,5,a-phys-i1,2020-21,Norton - Norton High,02180505,     697,      21,   0.3,   3.0,   0.0,   0.0,   0.0,   0.0,   0.0
6.633776091081593,5,a-phys-i1,2020-21,Norton - Norton Middle,02180305,     612,      13,   0.5,   1.8,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2020-21,Norwell - Grace Farrar Cole,02190005,     495,       1,"","","","","","",""
7.772296015180265,5,a-phys-i1,2020-21,Norwell - Norwell High,02190505,     649,       8,   1.1,   0.3,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2020-21,Norwell - Norwell Middle School,02190405,     510,       5,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Norwell - William G Vinal,02190020,     591,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Norwood - Balch,02200005,     323,       1,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Norwood - Charles J Prescott,02200025,     273,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Norwood - Cornelius M Callahan,02200010,     228,       1,"","","","","","",""
7.3168880455407965,5,a-phys-i1,2020-21,Norwood - Dr. Philip O. Coakley Middle School,02200305,     743,      21,   2.2,   0.9,   0.0,   0.0,   0.1,   0.0,   0.0
NA,NA,a-phys-i1,2020-21,Norwood - F A Cleveland,02200015,     336,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Norwood - George F. Willett,02200075,     392,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Norwood - John P Oldham,02200020,     255,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Norwood - Norwood High,02200505,     987,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Oak Bluffs - Oak Bluffs Elementary,02210005,     457,       0,"","","","","","",""
6.633776091081593,5,a-phys-i1,2020-21,Old Colony Regional Vocational Technical - Old Colony Regional Vocational Technical,08550605,     566,      16,   1.1,   1.8,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2020-21,Old Rochester - Old Rochester Regional High,07400505,     721,       2,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Old Rochester - Old Rochester Regional Jr High,07400405,     426,       5,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Old Sturbridge Academy Charter Public School (District) - Old Sturbridge Academy Charter Public School,35150205,     282,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Orange - Dexter Park,02230010,     271,       1,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Orange - Fisher Hill,02230015,     210,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Orleans - Orleans Elementary,02240005,     184,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Oxford - Alfred M Chaffee,02260010,     221,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Oxford - Clara Barton,02260005,     369,       0,"","","","","","",""
5.039848197343453,5,a-phys-i1,2020-21,Oxford - Oxford High,02260505,     562,      22,   0.0,   3.9,   0.0,   0.0,   0.2,   0.0,   0.4
NA,NA,a-phys-i1,2020-21,Oxford - Oxford Middle,02260405,     372,       0,"","","","","","",""
6.937381404174572,5,a-phys-i1,2020-21,Palmer - Old Mill Pond,02270008,     635,       9,   0.0,   1.4,   0.0,   0.0,   0.0,   0.0,   0.0
5.495256166982922,5,a-phys-i1,2020-21,Palmer - Palmer High,02270505,     630,      21,   0.0,   3.3,   0.0,   0.0,   0.0,   0.0,   0.0
5.571157495256166,5,a-phys-i1,2020-21,Pathfinder Regional Vocational Technical - Pathfinder Vocational Technical,08600605,     616,      20,   0.0,   3.2,   0.0,   0.0,   0.5,   0.0,   0.5
NA,NA,a-phys-i1,2020-21,Paulo Freire Social Justice Charter School (District) - Paulo Freire Social Justice Charter School,35010505,     273,       1,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Peabody - Captain Samuel Brown,02290005,     360,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Peabody - Center,02290015,     424,       0,"","","","","","",""
6.709677419354839,5,a-phys-i1,2020-21,Peabody - J Henry Higgins Middle,02290305,"   1,469",      28,   0.4,   1.7,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2020-21,Peabody - John E Burke,02290007,     259,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Peabody - John E. McCarthy,02290016,     355,       0,"","","","","","",""
7.696394686907021,5,a-phys-i1,2020-21,Peabody - Peabody Veterans Memorial High,02290510,"   1,544",      11,   0.2,   0.4,   0.0,   0.0,   0.2,   0.0,   0.0
NA,NA,a-phys-i1,2020-21,Peabody - South Memorial,02290035,     413,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Peabody - Thomas Carroll,02290010,     585,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Peabody - West Memorial,02290045,     253,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Peabody - William A Welch Sr,02290027,     373,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Pelham - Pelham Elementary,02300005,     113,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Pembroke - Bryantville Elementary,02310003,     459,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Pembroke - Hobomock Elementary,02310010,     399,       1,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Pembroke - North Pembroke Elementary,02310015,     540,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Pembroke - Pembroke Community Middle School,02310305,     435,       4,"","","","","","",""
6.861480075901328,5,a-phys-i1,2020-21,Pembroke - Pembroke High School,02310505,     814,      12,   0.0,   1.5,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2020-21,Pentucket - Dr Frederick N Sweetsir,07450020,     215,       1,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Pentucket - Dr John C Page School,07450015,     307,       1,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Pentucket - Elmer S Bagnall,07450005,     482,       1,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Pentucket - Helen R Donaghue School,07450010,     240,       1,"","","","","","",""
6.1024667931688805,5,a-phys-i1,2020-21,Pentucket - Pentucket Regional Middle,07450405,     355,      14,   2.3,   2.5,   0.0,   0.0,   0.6,   0.0,   0.0
6.40607210626186,5,a-phys-i1,2020-21,Pentucket - Pentucket Regional Sr High,07450505,     680,      14,   0.0,   2.1,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2020-21,Petersham - Petersham Center,02340005,     122,       2,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Phoenix Academy Public Charter High School Lawrence (District) - Phoenix Academy Public Charter High School Lawrence,35180505,     172,       3,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Phoenix Academy Public Charter High School Springfield (District) - Phoenix Academy Public Charter High School Springfield,35080505,     226,       1,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Phoenix Charter Academy (District) - Phoenix Charter Academy,04930505,     232,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Pioneer Charter School of Science (District) - Pioneer Charter School of Science,04940205,     805,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Pioneer Charter School of Science II (PCSS-II) (District) - Pioneer Charter School of Science II (PCSS-II),35060505,     377,       2,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Pioneer Valley - Bernardston Elementary,07500006,     188,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Pioneer Valley - Northfield Elementary,07500008,     182,       3,"","","","","","",""
7.696394686907021,5,a-phys-i1,2020-21,Pioneer Valley - Pioneer Valley Regional,07500505,     283,       6,   2.1,   0.4,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2020-21,Pioneer Valley Chinese Immersion Charter (District) - Pioneer Valley Chinese Immersion Charter School,04970205,     571,       2,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Pioneer Valley Performing Arts Charter Public (District) - Pioneer Valley Performing Arts Charter Public School,04790505,     410,       5,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Pittsfield - Allendale,02360010,     272,       0,"","","","","","",""
NA,NA,a-phys-i1,2020-21,Pittsfield - Crosby,02360065,     348,       3,"","","","","","",""
